,superficie,lat,lng,time_ctrl,personal,medios,TMEDIA,RACHA,SOL,Año,PRES_RANGE,target
4403,1.5,42.257138,-7.223173,1.55,31,1,20.5,6.7,8.2,2003,2.79999999999995,1
4404,2.0,42.163837,-7.677147,1.45,9,2,20.5,6.7,8.2,2003,2.79999999999995,1
4405,2.0,41.939797,-7.754553,2.3,12,1,20.5,6.7,8.2,2003,2.79999999999995,1
4406,1.0,41.910949,-7.828111,1.15,5,0,19.3,2.8,0.0,2003,2.5,1
4407,2.0,42.131385,-7.072938,0.54,11,2,19.3,2.8,0.0,2003,2.5,1
4408,1.5,42.153179,-7.707604,1.2,15,4,19.3,2.8,0.0,2003,2.5,1
4409,1.0,42.063863,-7.614901,1.3,1,2,19.3,2.8,0.0,2003,2.5,1
4410,1.0,42.063863,-7.614901,0.55,6,1,22.2,6.7,4.9,2003,5.20000000000005,1
4411,1.2,42.055211,-7.969382,0.5,13,2,22.2,6.7,4.9,2003,5.20000000000005,1
4412,4.0,42.270302,-7.185638,2.32,1,0,22.2,6.7,4.9,2003,5.20000000000005,1
4413,1.0,42.137876,-8.128583,0.4,30,1,22.2,6.7,4.9,2003,5.20000000000005,2
4414,2.0,41.978371,-7.565493,1.2,10,1,21.7,5.3,3.6,2003,2.0,1
4415,3.0,42.217386,-7.092569,2.2,23,4,21.7,5.3,3.6,2003,2.0,1
4416,2.1,41.971801,-7.212831,1.4,29,2,21.7,5.3,3.6,2003,2.0,1
4417,1.0,41.9533,-7.868781,1.0,10,0,21.7,5.3,3.6,2003,2.0,1
4418,1.4,42.131385,-7.072938,1.1,11,2,21.7,5.3,3.6,2003,2.0,1
4419,5.0,41.923662,-7.213416,2.4,15,1,21.7,5.3,3.6,2003,2.0,1
4420,2.0,42.302529,-7.684827,1.5,25,2,21.7,5.3,3.6,2003,2.0,1
4421,2.0,42.370894,-8.237519,3.2,12,1,19.6,6.9,3.9,2003,7.0,1
4422,1.0,42.270645,-8.249436,1.2,6,1,19.6,6.9,3.9,2003,7.0,1
4423,2.0,42.027762,-7.6702,1.5,11,3,19.6,6.9,3.9,2003,7.0,1
4424,3.0,41.971801,-7.212831,2.15,15,1,19.6,6.9,3.9,2003,7.0,1
4425,5.0,41.971801,-7.212831,3.01,5,1,19.6,6.9,3.9,2003,7.0,1
4426,3.0,42.06764,-7.886528,1.4,10,1,14.0,6.9,10.0,2003,4.19999999999993,1
4427,6.5,42.229913,-7.109968,3.4,30,5,17.9,6.4,9.2,2003,5.10000000000002,1
4428,1.0,42.042234,-7.758511,0.55,10,1,17.9,6.4,9.2,2003,5.10000000000002,1
4429,1.5,41.938449,-7.568608,1.05,9,1,17.9,6.4,9.2,2003,5.10000000000002,1
4430,3.0,42.113543,-8.180216,0.45,5,1,18.9,3.9,8.2,2003,4.0,1
4431,4.0,42.113543,-8.180216,1.5,5,0,18.9,3.9,8.2,2003,4.0,1
4432,4.5,41.923699,-7.526089,1.15,12,2,18.9,3.9,8.2,2003,4.0,3
4433,1.0,42.087842,-7.798188,1.4,11,1,18.9,3.9,8.2,2003,4.0,1
4434,1.0,42.357834,-8.297918,0.25,5,1,18.9,3.9,8.2,2003,4.0,1
4435,1.0,42.087842,-7.798188,1.2,6,0,18.9,3.9,8.2,2003,4.0,1
4436,5.0,42.113543,-8.180216,1.45,9,0,18.9,3.9,8.2,2003,4.0,1
4437,2.0,42.357833,-6.943747,1.15,9,0,15.5,6.1,1.1,2003,4.79999999999995,1
4438,1.0,42.109804,-7.674353,1.3,5,1,8.6,12.5,0.2,2003,6.60000000000002,1
4439,1.5,42.286446,-7.204859,1.4,5,0,5.2,6.1,4.7,2003,5.60000000000002,1
4440,8.0,42.651375,-8.365324,1.55,7,1,7.1,5.0,7.8,2003,5.0,1
4441,2.5,42.317293,-8.315006,2.35,4,1,11.5,8.3,6.7,2003,2.19999999999993,1
4442,3.0,42.235031,-8.3508,1.5,5,1,11.8,12.8,6.3,2003,2.39999999999998,1
4443,1.5,42.211491,-8.552839,3.15,18,3,11.8,12.8,6.3,2003,2.39999999999998,1
4444,5.0,42.123674,-8.345417,3.55,14,1,8.7,15.8,3.7,2003,5.70000000000005,1
4445,10.0,42.317293,-8.315006,3.0,3,0,8.0,8.9,8.5,2003,1.39999999999998,1
4446,1.0,42.495321,-8.486932,1.5,8,2,12.8,5.6,8.3,2003,4.10000000000002,1
4447,6.5,42.780173,-8.04073,1.37,8,2,13.8,3.6,7.0,2003,2.60000000000002,1
4448,5.0,42.057204,-8.56741,2.45,24,2,14.6,11.7,5.7,2003,3.0,2
4449,3.5,42.146266,-8.227441,1.0,12,2,14.6,11.7,5.7,2003,3.0,3
4450,1.2,42.282058,-8.442433,1.42,11,1,14.4,8.6,10.3,2003,1.70000000000005,3
4451,2.7,42.741786,-8.334359,1.15,13,3,14.4,8.6,10.3,2003,1.70000000000005,2
4452,3.5,42.408599,-8.496219,2.4,12,1,11.2,5.6,10.4,2003,4.39999999999998,3
4453,1.6,42.525501,-8.398341,1.52,1,0,11.2,5.6,10.4,2003,4.39999999999998,1
4454,2.1,42.780173,-8.04073,2.2,8,1,11.2,5.6,10.4,2003,4.39999999999998,1
4455,4.0,42.419961,-8.54267,3.2,9,1,11.2,5.6,10.4,2003,4.39999999999998,3
4456,1.5,42.505054,-8.612425,2.1,17,1,11.2,5.6,10.4,2003,4.39999999999998,1
4457,7.3,42.780173,-8.04073,2.38,14,1,11.2,5.6,10.4,2003,4.39999999999998,1
4458,2.0,42.086823,-8.534381,1.2,16,1,11.2,5.6,10.4,2003,4.39999999999998,3
4459,1.5,42.487016,-8.539699,0.55,5,1,11.2,5.6,10.4,2003,4.39999999999998,1
4460,1.4,42.82815,-8.004459,2.35,12,2,11.2,5.6,10.4,2003,4.39999999999998,1
4461,6.0,42.574335,-8.402794,2.05,6,1,14.4,9.4,10.5,2003,4.79999999999995,1
4462,2.5,42.123674,-8.345417,1.05,11,1,14.4,9.4,10.5,2003,4.79999999999995,1
4463,8.5,42.268702,-8.422458,2.4,14,2,14.4,9.4,10.5,2003,4.79999999999995,1
4464,8.2,42.582628,-8.286079,2.0,11,3,14.4,9.4,10.5,2003,4.79999999999995,1
4465,3.0,42.574335,-8.402794,2.05,8,2,14.4,9.4,10.5,2003,4.79999999999995,1
4466,5.0,42.722341,-8.64514,3.45,13,4,14.4,9.4,10.5,2003,4.79999999999995,1
4467,1.8,42.672854,-8.01297,1.5,8,1,14.4,9.4,10.5,2003,4.79999999999995,1
4468,7.9,42.768454,-8.341065,3.05,14,3,14.1,6.4,9.2,2003,5.39999999999998,1
4469,1.4,42.55638,-8.431482,1.35,6,0,14.1,6.4,9.2,2003,5.39999999999998,1
4470,2.1,42.810517,-8.009536,1.4,11,1,14.1,6.4,9.2,2003,5.39999999999998,1
4471,6.0,42.059651,-8.747874,3.05,23,3,14.1,6.4,9.2,2003,5.39999999999998,1
4472,8.9,42.568365,-8.055032,2.25,12,0,14.1,6.4,9.2,2003,5.39999999999998,2
4473,2.0,42.487016,-8.539699,1.5,7,1,11.8,13.1,0.8,2003,4.5,1
4474,1.25,42.598542,-8.685642,2.0,18,2,12.6,14.7,9.8,2003,3.20000000000005,1
4475,1.01,42.456355,-8.554384,1.45,11,3,12.6,14.7,9.8,2003,3.20000000000005,1
4476,3.0,42.736849,-7.980339,1.05,7,1,12.6,14.7,9.8,2003,3.20000000000005,1
4477,1.5,42.795411,-8.047269,1.32,1,0,12.6,14.7,9.8,2003,3.20000000000005,1
4478,3.0,42.444521,-8.450552,2.05,11,2,14.5,10.6,11.7,2003,3.69999999999993,1
4479,2.5,42.440168,-8.480707,1.3,9,4,14.5,10.6,11.7,2003,3.69999999999993,1
4480,5.85,42.722341,-8.64514,2.1,25,8,14.5,10.6,11.7,2003,3.69999999999993,1
4481,6.8,42.680957,-8.244895,1.4,14,2,14.5,10.6,11.7,2003,3.69999999999993,3
4482,3.87,42.565364,-8.727658,2.54,7,2,12.8,6.9,11.7,2003,1.70000000000005,3
4483,1.2,42.306068,-8.3743,1.5,4,0,12.8,6.9,11.7,2003,1.70000000000005,1
4484,2.0,42.623188,-8.373646,3.1,5,0,12.8,6.9,11.7,2003,1.70000000000005,1
4485,6.0,42.123674,-8.345417,2.15,6,0,14.9,5.6,11.6,2003,5.0,1
4486,7.5,42.582628,-8.286079,3.28,12,1,16.6,6.1,11.7,2003,6.60000000000002,1
4487,1.3,42.743244,-8.22398,1.0,8,1,13.3,6.9,11.6,2003,3.0,1
4488,1.7,42.617183,-7.959249,0.35,6,1,13.3,6.9,11.6,2003,3.0,1
4489,5.5,42.085921,-8.561629,1.1,26,4,11.6,10.3,6.4,2003,2.20000000000005,1
4490,3.5,42.222045,-8.375276,2.05,18,2,11.6,10.3,6.4,2003,2.20000000000005,1
4491,2.0,42.500132,-8.51654,1.1,11,4,11.6,10.3,6.4,2003,2.20000000000005,1
4492,1.0,42.480709,-8.576282,1.05,9,2,15.2,10.8,13.3,2003,2.0,1
4493,4.2,42.308317,-8.519442,1.45,18,3,14.0,6.1,9.5,2003,3.0,3
4494,1.7,42.487016,-8.539699,1.05,12,1,15.2,9.4,13.6,2003,3.79999999999995,2
4495,3.5,42.235031,-8.3508,2.15,4,1,15.2,9.4,13.6,2003,3.79999999999995,1
4496,1.02,42.703964,-8.696478,4.0,17,4,15.2,9.4,13.6,2003,3.79999999999995,1
4497,1.0,42.63476,-8.74637,3.01,7,0,13.2,5.3,0.0,2003,2.19999999999993,1
4498,1.3,42.282058,-8.442433,2.05,10,2,13.2,5.3,0.0,2003,2.19999999999993,1
4499,2.45,42.163051,-8.540457,1.3,12,5,20.0,6.4,14.3,2003,2.09999999999991,1
4500,3.0,42.632509,-8.291668,2.05,6,3,22.6,6.4,14.4,2003,4.20000000000005,1
4501,4.6,42.171792,-8.660813,2.2,24,4,17.8,7.2,6.3,2003,7.0,3
4502,1.5,42.266145,-8.618706,2.4,16,2,21.7,5.6,14.1,2003,2.0,1
4503,1.5,42.222018,-8.657261,0.16,6,1,19.8,7.2,13.4,2003,1.90000000000009,2
4504,4.5,42.282058,-8.442433,2.35,19,2,20.2,5.0,5.8,2003,5.19999999999993,1
4505,2.0,42.617183,-7.959249,1.4,11,1,15.6,6.4,10.0,2003,2.0,1
4506,1.0,42.577949,-8.683394,1.4,9,2,23.0,8.3,12.3,2003,3.70000000000005,1
4507,1.0,42.63476,-8.74637,1.35,6,2,26.6,9.4,8.5,2003,3.20000000000005,1
4508,4.0,42.63476,-8.74637,2.2,19,3,26.6,9.4,8.5,2003,3.20000000000005,1
4509,2.1,42.147953,-8.306705,3.35,11,3,21.0,8.3,4.3,2003,5.19999999999993,1
4510,3.0,42.456355,-8.554384,2.1,6,1,18.4,4.2,1.7,2003,1.60000000000002,1
4511,1.5,42.634383,-8.538956,2.45,8,0,19.1,6.1,8.3,2003,0.899999999999977,1
4512,3.0,42.651053,-8.65123,1.0,5,1,19.1,6.1,8.3,2003,0.899999999999977,1
4513,1.14,42.651375,-8.365324,1.14,6,0,19.1,6.1,8.3,2003,0.899999999999977,1
4514,2.0,42.32033,-8.606668,1.4,20,4,19.6,10.6,6.7,2003,2.80000000000007,2
4515,3.33,42.592377,-7.982795,2.1,6,1,21.9,11.1,12.6,2003,1.5,1
4516,6.5,42.274094,-8.492478,3.4,26,5,26.4,6.9,12.0,2003,1.5,1
4517,5.7,42.760527,-8.013645,3.15,14,3,26.4,6.9,12.0,2003,1.5,1
4518,1.65,42.70521,-7.977988,0.55,11,2,26.4,6.9,12.0,2003,1.5,1
4519,1.8,42.307331,-8.497489,2.3,5,0,26.4,6.9,12.0,2003,1.5,1
4520,1.8,42.325429,-8.49857,3.2,12,2,23.8,4.2,11.6,2003,3.79999999999995,1
4521,1.0,42.307331,-8.497489,4.15,14,0,23.8,4.2,11.6,2003,3.79999999999995,1
4522,2.9,42.327009,-8.563382,1.55,15,2,23.8,4.2,11.6,2003,3.79999999999995,1
4523,3.5,42.147953,-8.306705,3.45,20,4,19.9,6.1,0.7,2003,3.20000000000005,1
4524,2.5,42.558775,-8.602323,3.25,9,2,21.6,9.4,4.8,2003,1.70000000000005,1
4525,1.83,42.585928,-8.664488,3.25,13,3,21.6,9.4,4.8,2003,1.70000000000005,4
4526,1.5,42.238453,-8.443132,1.35,12,1,21.6,9.4,4.8,2003,1.70000000000005,1
4527,1.0,42.257303,-8.630628,1.25,9,2,21.6,9.4,4.8,2003,1.70000000000005,1
4528,5.0,42.437891,-8.861102,4.15,13,3,19.7,6.9,0.0,2003,6.60000000000002,1
4529,1.79,42.391638,-8.603404,3.4,9,1,19.7,6.9,0.0,2003,6.60000000000002,1
4530,2.0,42.235031,-8.3508,1.2,9,0,19.7,6.9,0.0,2003,6.60000000000002,1
4531,1.8,42.258116,-8.474287,2.4,18,3,19.4,6.9,3.2,2003,0.800000000000068,1
4532,1.4,42.157918,-8.463896,2.0,15,3,19.4,6.9,3.2,2003,0.800000000000068,1
4533,2.47,42.623188,-8.373646,1.2,12,2,19.2,10.3,8.0,2003,4.5,1
4534,1.2,42.127669,-8.808909,1.25,10,2,19.2,10.3,8.0,2003,4.5,3
4535,1.0,42.241797,-8.490264,1.1,12,2,17.4,6.7,11.1,2003,5.39999999999998,1
4536,2.22,42.630935,-7.92997,1.2,18,3,17.4,6.7,11.1,2003,5.39999999999998,1
4537,1.3,42.095851,-8.501,2.25,25,3,17.4,6.7,11.1,2003,5.39999999999998,4
4538,1.2,42.282058,-8.442433,1.05,16,2,20.8,6.1,13.5,2003,3.0,1
4539,1.1,42.238453,-8.443132,0.55,19,4,18.3,5.8,6.4,2003,0.800000000000068,1
4540,2.7,42.280675,-8.58341,3.15,20,4,24.3,10.3,6.2,2003,3.39999999999998,5
4541,3.3,42.419961,-8.54267,2.4,5,1,24.3,10.3,6.2,2003,3.39999999999998,5
4542,3.6,42.419961,-8.54267,2.0,9,1,21.4,4.7,6.2,2003,4.20000000000005,1
4543,2.0,42.124052,-8.572739,2.4,12,1,21.1,4.2,11.8,2003,2.39999999999998,1
4544,2.0,42.132854,-8.564016,3.17,11,2,21.1,4.2,11.8,2003,2.39999999999998,1
4545,1.5,42.322122,-8.521267,1.5,20,3,27.1,5.6,12.4,2003,1.79999999999995,1
4546,1.18,42.609891,-8.207045,1.2,32,6,27.1,5.6,12.4,2003,1.79999999999995,2
4547,4.0,42.27861,-8.531505,2.2,20,3,28.7,6.1,12.4,2003,2.60000000000002,1
4548,1.0,42.280675,-8.58341,0.55,22,2,28.7,6.1,12.4,2003,2.60000000000002,1
4549,1.1,42.686601,-8.090839,0.5,16,3,28.7,6.1,12.4,2003,2.60000000000002,1
4550,1.1,42.466988,-8.69692,2.05,20,3,30.0,6.4,12.3,2003,2.0,1
4551,1.0,42.710959,-7.875513,1.05,11,2,30.0,6.4,12.3,2003,2.0,1
4552,5.64,42.588419,-8.083553,1.25,20,4,30.0,6.4,12.3,2003,2.0,5
4553,1.6,42.268702,-8.422458,1.3,15,2,30.0,6.4,12.3,2003,2.0,1
4554,6.0,42.121744,-8.546357,2.1,31,5,30.0,6.4,12.3,2003,2.0,1
4555,3.0,42.222111,-8.195013,2.15,26,2,30.0,6.4,12.3,2003,2.0,1
4556,1.2,42.147953,-8.306705,3.4,15,3,25.4,5.0,12.3,2003,1.20000000000005,1
4557,1.3,42.147953,-8.306705,2.4,19,2,25.4,5.0,12.3,2003,1.20000000000005,1
4558,1.0,42.147953,-8.306705,2.5,7,1,25.4,5.0,12.3,2003,1.20000000000005,1
4559,1.0,42.11915,-8.71033,1.35,31,4,25.4,5.0,12.3,2003,1.20000000000005,1
4560,2.0,42.132854,-8.564016,1.0,23,3,25.4,5.0,12.3,2003,1.20000000000005,1
4561,1.5,42.153756,-8.503692,2.1,15,3,24.4,7.2,11.7,2003,1.20000000000005,1
4562,5.15,42.655202,-8.268522,2.05,12,2,24.4,7.2,11.7,2003,1.20000000000005,1
4563,2.3,42.681508,-8.561469,3.2,27,4,24.4,7.2,11.7,2003,1.20000000000005,1
4564,1.1,42.224092,-8.472533,1.18,30,6,24.4,7.2,11.7,2003,1.20000000000005,1
4565,1.31,42.634383,-8.538956,1.1,16,3,24.4,7.2,11.7,2003,1.20000000000005,1
4566,1.5,42.496912,-8.436427,2.2,23,4,25.6,5.6,12.3,2003,2.19999999999993,1
4567,5.15,42.598542,-8.685642,2.05,30,5,29.6,7.2,12.3,2003,3.80000000000007,1
4568,1.5,42.651053,-8.65123,2.15,22,3,29.6,7.2,12.3,2003,3.80000000000007,1
4569,5.29,42.674598,-7.966725,1.25,33,4,29.6,7.2,12.3,2003,3.80000000000007,5
4570,1.39,42.648983,-8.713081,1.4,26,4,29.6,7.2,12.3,2003,3.80000000000007,1
4571,1.8,42.651053,-8.65123,1.0,18,3,29.6,7.2,12.3,2003,3.80000000000007,1
4572,1.0,42.11915,-8.71033,1.57,23,3,22.2,3.1,6.5,2003,1.79999999999995,2
4573,1.71,42.617183,-7.959249,1.1,6,1,22.2,3.1,6.5,2003,1.79999999999995,1
4574,1.47,42.699312,-8.624759,1.05,7,3,22.2,3.1,6.5,2003,1.79999999999995,1
4575,6.67,42.609891,-8.207045,2.0,31,5,22.2,3.1,6.5,2003,1.79999999999995,1
4576,6.23,42.674598,-7.966725,4.1,11,2,22.2,3.1,6.5,2003,1.79999999999995,1
4577,2.0,42.617183,-7.959249,0.55,6,1,22.2,3.1,6.5,2003,1.79999999999995,1
4578,3.0,42.496912,-8.436427,2.45,19,4,20.8,4.7,3.4,2003,2.20000000000005,1
4579,4.3,42.651375,-8.365324,2.1,11,2,20.8,4.7,3.4,2003,2.20000000000005,1
4580,1.08,42.617183,-7.959249,3.2,6,1,19.8,4.2,0.0,2003,3.09999999999991,1
4581,1.0,42.099245,-8.357593,0.55,21,4,19.8,4.2,0.0,2003,3.09999999999991,1
4582,1.5,42.153756,-8.503692,2.15,24,3,20.4,6.9,8.5,2003,2.10000000000002,1
4583,2.0,42.673812,-8.343702,1.15,16,2,20.4,6.9,8.5,2003,2.10000000000002,1
4584,10.2,42.760527,-8.013645,2.3,16,3,21.0,5.6,11.5,2003,0.799999999999955,2
4585,5.2,42.306068,-8.3743,2.25,32,7,21.0,7.5,11.9,2003,4.59999999999991,1
4586,1.2,42.069297,-8.58141,1.02,13,2,24.0,9.4,12.6,2003,4.0,2
4587,1.3,42.482389,-8.775518,2.2,15,3,24.6,3.6,9.8,2003,1.5,1
4588,4.77,42.699312,-8.624759,3.55,22,5,24.6,3.6,9.8,2003,1.5,1
4589,3.46,42.727148,-7.90969,2.1,11,3,25.7,4.4,12.1,2003,1.19999999999993,1
4590,1.35,42.781633,-8.067004,1.1,11,6,20.4,5.3,7.8,2003,2.70000000000005,1
4591,2.0,42.282058,-8.442433,1.1,16,3,20.4,5.3,7.8,2003,2.70000000000005,1
4592,1.5,42.200271,-8.655161,1.15,18,3,18.5,11.4,4.7,2003,3.80000000000007,1
4593,2.0,42.832098,-8.122784,2.12,27,4,24.1,7.5,11.2,2003,5.10000000000002,1
4594,2.84,42.642992,-7.912564,2.3,10,3,20.7,4.7,10.6,2003,3.0,1
4595,9.5,42.190205,-8.20197,2.3,29,4,20.7,4.7,10.6,2003,3.0,1
4596,1.57,42.617183,-7.959249,1.17,16,2,20.7,4.7,10.6,2003,3.0,1
4597,7.12,42.568365,-8.055032,1.23,16,3,19.3,5.6,10.6,2003,2.39999999999998,1
4598,1.5,42.274094,-8.492478,1.08,15,2,19.3,5.6,10.6,2003,2.39999999999998,1
4599,7.0,42.178803,-8.187825,3.5,16,3,19.3,5.6,10.6,2003,2.39999999999998,1
4600,1.11,42.592377,-7.982795,1.5,5,1,19.3,5.6,10.6,2003,2.39999999999998,1
4601,2.5,42.612878,-7.922171,1.5,16,2,20.6,5.8,10.5,2003,3.79999999999995,1
4602,6.3,42.617183,-7.959249,1.48,20,3,20.6,5.8,10.5,2003,3.79999999999995,1
4603,8.5,42.810517,-8.009536,1.4,28,8,22.6,7.8,10.5,2003,2.39999999999998,1
4604,4.0,42.592377,-7.982795,3.05,11,4,22.6,7.8,10.5,2003,2.39999999999998,1
4605,1.5,42.222111,-8.195013,1.4,14,3,22.6,7.8,10.5,2003,2.39999999999998,1
4606,6.93,42.637546,-7.984414,1.35,33,6,20.4,10.3,2.9,2003,5.5,1
4607,1.3,42.612878,-7.922171,1.4,15,3,20.4,10.3,2.9,2003,5.5,1
4608,1.12,42.781838,-8.092564,1.3,18,2,18.2,4.2,7.8,2003,3.20000000000005,1
4609,3.32,42.810517,-8.009536,1.3,26,4,18.5,3.6,0.0,2003,2.80000000000007,1
4610,1.25,42.820564,-8.111326,0.45,24,3,19.7,6.1,5.5,2003,1.10000000000002,1
4611,1.2,42.32033,-8.606668,2.1,14,1,15.9,11.9,9.0,2003,3.0,1
4612,3.57,42.592953,-8.376277,2.1,10,3,18.3,12.2,10.6,2003,3.10000000000002,1
4613,1.5,42.326715,-8.812702,3.0,11,3,19.0,5.3,10.6,2003,3.30000000000007,3
4614,1.25,42.612878,-7.922171,2.25,9,1,11.2,6.7,0.8,2003,8.30000000000007,1
4615,1.5,43.298743,-8.860835,1.15,6,1,18.4,13.9,5.2,2004,2.10000000000002,1
4616,5.0,43.664472,-8.028611,4.0,17,1,18.4,13.9,5.2,2004,2.10000000000002,3
4617,1.5,42.97541,-9.119204,1.55,9,3,11.8,6.4,9.8,2004,4.89999999999998,1
4618,5.0,43.033023,-7.974713,2.2,11,2,11.8,6.4,9.8,2004,4.89999999999998,1
4619,1.0,43.033023,-7.974713,0.55,6,1,10.5,5.8,6.0,2004,2.19999999999993,1
4620,2.5,43.090275,-8.772107,2.27,16,1,10.4,6.4,8.4,2004,4.5,1
4621,1.0,43.61754,-7.804934,1.35,5,1,11.1,8.1,5.6,2004,2.5,1
4622,2.0,43.595008,-7.760657,1.5,6,1,11.1,8.1,5.6,2004,2.5,1
4623,1.0,42.8825,-9.023046,2.25,5,0,11.1,8.1,5.6,2004,2.5,1
4624,3.0,43.103299,-7.965909,1.05,16,2,11.1,8.1,5.6,2004,2.5,1
4625,2.0,42.936918,-9.11435,1.3,9,1,11.1,8.1,5.6,2004,2.5,1
4626,1.0,43.199782,-8.034514,1.2,9,2,11.6,10.0,1.9,2004,1.69999999999993,1
4627,1.5,43.103299,-7.965909,1.3,6,1,11.6,10.0,1.9,2004,1.69999999999993,1
4628,4.0,43.473549,-8.287918,2.57,14,2,11.0,10.8,9.0,2004,2.89999999999998,1
4629,2.0,42.97541,-9.119204,2.2,15,3,11.0,10.8,9.0,2004,2.89999999999998,1
4630,1.0,43.513472,-8.237342,1.4,9,2,11.0,10.8,9.0,2004,2.89999999999998,1
4631,1.0,43.473549,-8.287918,0.45,12,0,11.0,10.8,9.0,2004,2.89999999999998,1
4632,1.2,42.993181,-7.966212,1.0,6,1,11.0,10.8,9.0,2004,2.89999999999998,1
4633,1.3,43.091603,-8.042579,2.05,11,1,11.0,10.8,9.0,2004,2.89999999999998,1
4634,1.0,43.103299,-7.965909,2.1,11,1,11.0,10.8,9.0,2004,2.89999999999998,1
4635,1.51,43.039843,-8.081061,1.2,6,1,11.4,16.4,9.6,2004,8.10000000000002,1
4636,1.0,43.332943,-7.974665,1.3,10,2,11.4,16.4,9.6,2004,8.10000000000002,1
4637,1.6,43.14477,-8.100581,1.11,5,2,11.4,16.4,9.6,2004,8.10000000000002,1
4638,1.0,43.374292,-8.192836,2.15,10,2,11.4,16.4,9.6,2004,8.10000000000002,3
4639,1.0,42.990393,-8.908956,0.35,6,1,11.4,16.4,9.6,2004,8.10000000000002,1
4640,2.5,42.935502,-8.914282,0.5,14,1,11.4,16.4,9.6,2004,8.10000000000002,1
4641,8.33,42.76328,-8.74306,2.05,11,1,11.4,16.4,9.6,2004,8.10000000000002,2
4642,2.51,43.171005,-8.157982,2.4,5,1,11.4,16.4,9.6,2004,8.10000000000002,1
4643,1.0,43.199782,-8.034514,0.2,5,2,11.4,16.4,9.6,2004,8.10000000000002,1
4644,1.0,43.223627,-8.341676,1.2,6,1,11.4,16.4,9.6,2004,8.10000000000002,1
4645,1.0,43.30714,-8.463079,1.45,9,1,11.4,16.4,9.6,2004,8.10000000000002,1
4646,1.5,43.186288,-8.116375,0.45,5,0,11.4,16.4,9.6,2004,8.10000000000002,1
4647,3.0,43.0464,-8.693641,1.45,16,0,11.4,16.4,9.6,2004,8.10000000000002,1
4648,1.0,43.115375,-8.336163,1.1,5,1,11.4,16.4,9.6,2004,8.10000000000002,1
4649,1.1,43.026913,-8.741116,1.1,6,1,11.4,16.4,9.6,2004,8.10000000000002,1
4650,1.5,43.085602,-8.552529,1.55,6,1,11.4,16.4,9.6,2004,8.10000000000002,1
4651,4.0,43.177097,-8.499434,2.15,19,2,11.4,16.4,9.6,2004,8.10000000000002,1
4652,4.5,43.085602,-8.552529,2.2,6,1,11.4,16.4,9.6,2004,8.10000000000002,1
4653,4.02,42.953631,-9.166422,1.5,10,1,11.4,16.4,9.6,2004,8.10000000000002,1
4654,2.0,43.066573,-8.206711,0.55,10,1,11.4,16.4,9.6,2004,8.10000000000002,1
4655,1.5,43.163988,-8.545253,2.05,10,2,11.4,16.4,9.6,2004,8.10000000000002,1
4656,1.5,42.917476,-9.082862,3.35,10,2,11.4,16.4,9.6,2004,8.10000000000002,1
4657,1.85,43.068876,-8.926821,1.5,5,1,11.4,16.4,9.6,2004,8.10000000000002,1
4658,2.0,43.191396,-8.421057,1.55,10,1,11.4,16.4,9.6,2004,8.10000000000002,1
4659,2.1,43.137942,-8.411946,3.1,16,2,11.4,16.4,9.6,2004,8.10000000000002,1
4660,1.5,43.107206,-8.598926,1.3,5,1,8.8,17.8,6.0,2004,7.60000000000002,1
4661,4.0,43.14477,-8.100581,2.2,5,1,11.4,16.4,9.6,2004,8.10000000000002,1
4662,3.5,43.039843,-8.081061,2.55,11,2,8.8,17.8,6.0,2004,7.60000000000002,1
4663,1.0,42.852951,-8.597662,0.5,11,1,8.8,17.8,6.0,2004,7.60000000000002,1
4664,6.0,43.139616,-8.586737,3.05,20,4,8.8,17.8,6.0,2004,7.60000000000002,1
4665,2.0,42.83571,-8.547875,1.25,22,4,8.8,17.8,6.0,2004,7.60000000000002,1
4666,5.1,42.730976,-8.719361,2.5,11,2,8.8,17.8,6.0,2004,7.60000000000002,2
4667,1.5,42.673902,-8.91086,1.5,5,0,8.8,17.8,6.0,2004,7.60000000000002,2
4668,1.5,43.662352,-7.777603,1.5,6,1,8.8,17.8,6.0,2004,7.60000000000002,1
4669,1.0,42.875529,-8.585333,1.3,6,1,8.8,17.8,6.0,2004,7.60000000000002,1
4670,2.0,42.953435,-8.022817,1.4,6,1,8.8,17.8,6.0,2004,7.60000000000002,1
4671,3.5,42.673902,-8.91086,3.45,16,2,8.8,17.8,6.0,2004,7.60000000000002,1
4672,8.5,43.032249,-8.586243,2.4,21,3,8.8,17.8,6.0,2004,7.60000000000002,1
4673,1.2,43.163988,-8.545253,1.4,9,1,6.4,9.7,8.3,2004,3.60000000000002,1
4674,3.2,42.963184,-8.00882,1.35,12,2,6.4,9.7,8.3,2004,3.60000000000002,1
4675,1.25,43.044254,-8.818956,0.4,10,1,6.4,9.7,8.3,2004,3.60000000000002,1
4676,8.0,43.082373,-8.724629,2.15,1,1,6.4,9.7,8.3,2004,3.60000000000002,1
4677,2.0,42.963184,-8.00882,2.15,6,1,6.4,9.7,8.3,2004,3.60000000000002,1
4678,2.0,43.074649,-9.055546,0.55,6,1,6.4,9.7,8.3,2004,3.60000000000002,1
4679,1.5,42.860227,-8.804536,2.1,10,1,8.3,12.2,7.5,2004,5.80000000000007,1
4680,5.0,42.993181,-7.966212,1.45,12,1,8.3,12.2,7.5,2004,5.80000000000007,1
